pair_id,split,label,pair_type,mutation,first_document_id,second_document_id,first_topic,second_topic,first_text,second_text
train-01443,train,0,hard_negative_same_topic,none,doc-0178,doc-0128,culture,culture,"Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Eine Führung erklärt die Entstehung ausgewählter Bilder. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Literatur kann gesellschaftliche Konflikte aus ungewohnter Sicht zeigen. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke.","Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke. Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Eine Führung erklärt die Entstehung ausgewählter Bilder. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander."
train-01444,train,1,near_duplicate,case_punctuation,doc-0140,doc-0140-variant,daily_life,daily_life,Eine Einkaufsliste verhindert unnötige spontane Käufe. Die Familie plant die Einkäufe für die gesamte Woche. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Nach dem Essen wird die Küche gemeinsam aufgeräumt. Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Ein einfacher Wochenplan verteilt Aufgaben übersichtlich.,eine einkaufsliste verhindert unnötige spontane käufe. die familie plant die einkäufe für die gesamte woche. vor dem urlaub werden fenster und elektrische geräte kontrolliert. nach dem essen wird die küche gemeinsam aufgeräumt. gemeinsame mahlzeiten bieten zeit für ruhige gespräche. ein einfacher wochenplan verteilt aufgaben übersichtlich.
train-01445,train,0,easy_negative_different_topic,none,doc-0019,doc-0154,sports,health,Nach einer Verletzung wird die Belastung langsam wieder erhöht. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Messbare Zwischenziele machen Fortschritte besser sichtbar. Kurze intensive Einheiten benötigen ausreichende Erholung. Krafttraining ergänzt viele Ausdauersportarten sinnvoll. Fairness bleibt auch in einer engen Wettbewerbssituation wichtig. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Das Team analysiert nach dem Spiel erfolgreiche und schwache Situationen.,Ein realistischer Trainingsplan verhindert unnötige Überlastung. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Entspannungstechniken können den Umgang mit Stress erleichtern. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Ausreichender Schlaf unterstützt Konzentration und Erholung. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit.
train-01446,train,0,hard_negative_same_topic,none,doc-0136,doc-0116,work,work,Neue Mitarbeitende erhalten eine strukturierte Einführung. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Rückfragen werden möglichst früh und konkret formuliert.,"Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Wissen wird in verständlichen Dokumenten für andere festgehalten. Eine realistische Planung berücksichtigt auch unerwartete Probleme."
train-01447,train,1,near_duplicate,add_sentence,doc-0073,doc-0073-variant,environment,environment,"Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Viele Haushalte trennen Papier, Glas und Bioabfall. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Landwirte testen Methoden zum Schutz fruchtbarer Böden.","Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Viele Haushalte trennen Papier, Glas und Bioabfall. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Ein sparsamer Umgang mit Wasser schützt lokale Reserven. Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Landwirte testen Methoden zum Schutz fruchtbarer Böden. Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten."
train-01448,train,1,near_duplicate,add_sentence,doc-0171,doc-0171-variant,education,education,"Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl.","Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl."
train-01449,train,1,near_duplicate,reorder_sentences,doc-0089,doc-0089-variant,sports,sports,Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Die Mannschaft beginnt das Training mit einer gründlichen Aufwärmphase. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an. Nach einer Verletzung wird die Belastung langsam wieder erhöht. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Kurze intensive Einheiten benötigen ausreichende Erholung. Ausdauer entsteht durch langfristiges und gleichmäßiges Training.,Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Die Mannschaft beginnt das Training mit einer gründlichen Aufwärmphase. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an. Nach einer Verletzung wird die Belastung langsam wieder erhöht. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Kurze intensive Einheiten benötigen ausreichende Erholung. Ausdauer entsteht durch langfristiges und gleichmäßiges Training.
train-01450,train,1,near_duplicate,combined_light,doc-0007,doc-0007-variant,science,science,Die Stichprobe sollte die untersuchte Gruppe möglichst gut abbilden. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Eine grafische Darstellung macht auffällige Muster sichtbar. Die Genauigkeit steigt häufig mit der Zahl sauberer Beobachtungen. Die Schlussfolgerung darf nicht über die erhobenen Daten hinausgehen. Neue Ergebnisse werden mit früheren Studien verglichen. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Eine Hypothese muss durch beobachtbare Daten überprüfbar sein.,Die Stichprobe sollte die untersuchte Gruppe gut abbilden. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. grafische Darstellung macht auffällige Muster sichtbar. Die Schlussfolgerung darf nicht über die erhobenen Daten hinausgehen. Die Genauigkeit steigt häufig mit der Zahl sauberer Beobachtungen. Aktuelle Ergebnisse werden mit früheren Studien verglichen. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Eine Hypothese muss durch beobachtbare Daten überprüfbar sein.
train-01451,train,1,near_duplicate,replace_words,doc-0063,doc-0063-variant,environment,environment,Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Regionale Produkte vermeiden lange Transportwege. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Der Fluss wird regelmäßig auf Schadstoffe untersucht. Die Stadt erweitert das Netz sicherer Fahrradwege.,Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Regionale Produkte vermeiden lange Transportwege. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Der Fluss wird häufig auf Schadstoffe untersucht. Die Stadt erweitert das Netz sicherer Fahrradwege.
train-01452,train,0,easy_negative_different_topic,none,doc-0038,doc-0100,culture,daily_life,"Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Digitale Sammlungen machen seltene Dokumente leichter zugänglich. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Eine Führung erklärt die Entstehung ausgewählter Bilder.",Am Wochenende wird das Fahrrad gründlich gereinigt. Die Kinder bereiten ihre Schulsachen am Vorabend vor. Kleine Reparaturen werden möglichst früh erledigt. Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Die Familie plant die Einkäufe für die gesamte Woche. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Die Nachbarn teilen sich einige selten benötigte Werkzeuge.
train-01453,train,1,near_duplicate,replace_words,doc-0161,doc-0161-variant,education,education,"Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Die Lernenden wiederholen neue Wörter in kurzen Abständen. Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen.","Eine deutliche Rückmeldung hilft beim Korrigieren typischer Fehler. Die Lernenden wiederholen neue Wörter in kurzen Abständen. Ein Beispiel aus dem Alltag vereinfacht das Verständnis einer Regel. Regelmäßige Wiederholung steigert die langfristige Erinnerung. Das aktive Abrufen ist oft wirksamer als das bloße Lesen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen."
train-01454,train,1,near_duplicate,combined_light,doc-0144,doc-0144-variant,health,health,"Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Eine gute Körperhaltung entlastet Rücken und Schultern. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Ausreichender Schlaf unterstützt Konzentration und Erholung. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate.","Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Knappe Pausen helfen bei langer Arbeit am Bildschirm. Eine gute Körperhaltung entlastet Rücken und Schultern. Ausreichender Schlaf unterstützt Konzentration und Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Eine Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate."
train-01455,train,1,near_duplicate,delete_words,doc-0176,doc-0176-variant,work,work,Neue Mitarbeitende erhalten eine strukturierte Einführung. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.,Neue Mitarbeitende erhalten eine strukturierte Einführung. Wissen wird in verständlichen Dokumenten für andere festgehalten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Komplexe Aufgaben werden in überprüfbare Schritte zerlegt. Die Besprechung endet mit klaren nächsten Schritten. Regelmäßige Gespräche verbessern die Zusammenarbeit im Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten. Klare Zuständigkeiten verhindern doppelte Arbeit.
train-01456,train,0,easy_negative_different_topic,none,doc-0160,doc-0031,daily_life,education,Eine Einkaufsliste verhindert unnötige spontane Käufe. Das Paket kann am Abend in einer Abholstation abgeholt werden. Am Wochenende wird das Fahrrad gründlich gereinigt. Ein fester Platz für Schlüssel spart täglich Zeit. Die Kinder bereiten ihre Schulsachen am Vorabend vor. Der Bus fährt werktags alle zehn Minuten. Vor dem Urlaub werden Fenster und elektrische Geräte kontrolliert. Die Nachbarn teilen sich einige selten benötigte Werkzeuge. Ein einfacher Wochenplan verteilt Aufgaben übersichtlich.,"Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Das aktive Abrufen ist oft wirksamer als das bloße Lesen."
